item,ibge
http://www.wikidata.org/entity/Q1957216,2108207
http://www.wikidata.org/entity/Q661607,2108256
http://www.wikidata.org/entity/Q2066111,2108306
http://www.wikidata.org/entity/Q2066022,2108405
http://www.wikidata.org/entity/Q1941672,2108454
http://www.wikidata.org/entity/Q2065093,2108504
http://www.wikidata.org/entity/Q1796449,2108603
http://www.wikidata.org/entity/Q1833985,2108702
http://www.wikidata.org/entity/Q2089300,2108801
http://www.wikidata.org/entity/Q2104834,2108900
http://www.wikidata.org/entity/Q2082418,2109007
http://www.wikidata.org/entity/Q2066074,2109056
http://www.wikidata.org/entity/Q637452,2109106
http://www.wikidata.org/entity/Q2104269,2109205
http://www.wikidata.org/entity/Q2089748,2109239
http://www.wikidata.org/entity/Q2013023,2109270
http://www.wikidata.org/entity/Q2003321,2109304
http://www.wikidata.org/entity/Q960537,2109403
http://www.wikidata.org/entity/Q2065202,2109452
http://www.wikidata.org/entity/Q685271,2109502
http://www.wikidata.org/entity/Q2012967,2109551
http://www.wikidata.org/entity/Q2106358,2109601
http://www.wikidata.org/entity/Q2064949,2109700
http://www.wikidata.org/entity/Q2065314,2109759
http://www.wikidata.org/entity/Q2103762,2109809
http://www.wikidata.org/entity/Q2469099,2109908
http://www.wikidata.org/entity/Q1977528,2110005
http://www.wikidata.org/entity/Q2064642,2110039
http://www.wikidata.org/entity/Q2013052,2110104
http://www.wikidata.org/entity/Q1915115,2110203
http://www.wikidata.org/entity/Q2012500,2110237
http://www.wikidata.org/entity/Q665255,2110278
http://www.wikidata.org/entity/Q2066051,2110302
http://www.wikidata.org/entity/Q1806571,2110401
http://www.wikidata.org/entity/Q2104116,2110500
http://www.wikidata.org/entity/Q2065297,2110609
http://www.wikidata.org/entity/Q1977781,2110658
http://www.wikidata.org/entity/Q2036695,2110708
http://www.wikidata.org/entity/Q2065066,2110807
http://www.wikidata.org/entity/Q2012495,2110856
http://www.wikidata.org/entity/Q2065076,2110906
http://www.wikidata.org/entity/Q1919029,2111003
http://www.wikidata.org/entity/Q742676,2111029
http://www.wikidata.org/entity/Q2105216,2111052
http://www.wikidata.org/entity/Q1966884,2111078
http://www.wikidata.org/entity/Q2064621,2111102
http://www.wikidata.org/entity/Q1006367,2111201
http://www.wikidata.org/entity/Q1907710,2111250
http://www.wikidata.org/entity/Q28441,2111300
http://www.wikidata.org/entity/Q2066188,2111409
http://www.wikidata.org/entity/Q2065276,2111508
http://www.wikidata.org/entity/Q2065266,2111532
http://www.wikidata.org/entity/Q693685,2111573
http://www.wikidata.org/entity/Q2065231,2111607
http://www.wikidata.org/entity/Q1947813,2111631
http://www.wikidata.org/entity/Q744797,2111672
http://www.wikidata.org/entity/Q2095193,2111706
http://www.wikidata.org/entity/Q2064663,2111722
http://www.wikidata.org/entity/Q1904786,2111748
http://www.wikidata.org/entity/Q1967899,2111763
http://www.wikidata.org/entity/Q1909011,2111789
http://www.wikidata.org/entity/Q2099666,2111805
http://www.wikidata.org/entity/Q1873577,2111904
http://www.wikidata.org/entity/Q2065244,2111953
http://www.wikidata.org/entity/Q2307499,2112001
http://www.wikidata.org/entity/Q1008188,2112100
http://www.wikidata.org/entity/Q1017101,2112209
http://www.wikidata.org/entity/Q2065285,2112233
http://www.wikidata.org/entity/Q2066033,2112274
http://www.wikidata.org/entity/Q1957192,2112308
http://www.wikidata.org/entity/Q634717,2112407
http://www.wikidata.org/entity/Q2064492,2112456
http://www.wikidata.org/entity/Q2012483,2112506
http://www.wikidata.org/entity/Q2064632,2112605
http://www.wikidata.org/entity/Q1019640,2112704
http://www.wikidata.org/entity/Q2106072,2112803
http://www.wikidata.org/entity/Q2065169,2112852
http://www.wikidata.org/entity/Q2065110,2112902
http://www.wikidata.org/entity/Q1120902,2113009
http://www.wikidata.org/entity/Q1806488,2114007
http://www.wikidata.org/entity/Q2066143,2200053
http://www.wikidata.org/entity/Q1936312,2200103
http://www.wikidata.org/entity/Q578114,2200202
http://www.wikidata.org/entity/Q2064226,2200251
http://www.wikidata.org/entity/Q633346,2200277
http://www.wikidata.org/entity/Q636564,2200301
http://www.wikidata.org/entity/Q22060469,2200400
http://www.wikidata.org/entity/Q1940535,2200459
http://www.wikidata.org/entity/Q22059801,2200509
http://www.wikidata.org/entity/Q1892127,2200608
http://www.wikidata.org/entity/Q1938748,2200707
http://www.wikidata.org/entity/Q2064181,2200806
http://www.wikidata.org/entity/Q1940548,2200905
http://www.wikidata.org/entity/Q2095297,2200954
http://www.wikidata.org/entity/Q2064170,2201002
http://www.wikidata.org/entity/Q2078771,2201051
http://www.wikidata.org/entity/Q1809642,2201101
http://www.wikidata.org/entity/Q2049334,2201150
http://www.wikidata.org/entity/Q1938757,2201176
http://www.wikidata.org/entity/Q808836,2201200
http://www.wikidata.org/entity/Q618000,2201309
http://www.wikidata.org/entity/Q2064159,2201408
http://www.wikidata.org/entity/Q2012017,2201507
http://www.wikidata.org/entity/Q378812,2201556
http://www.wikidata.org/entity/Q1811039,2201572
http://www.wikidata.org/entity/Q1981008,2201606
http://www.wikidata.org/entity/Q769524,2201705
http://www.wikidata.org/entity/Q2064331,2201739
http://www.wikidata.org/entity/Q1838960,2201770
http://www.wikidata.org/entity/Q2097681,2201804
http://www.wikidata.org/entity/Q891715,2201903
http://www.wikidata.org/entity/Q2063977,2201919
http://www.wikidata.org/entity/Q2089257,2201929
http://www.wikidata.org/entity/Q2078789,2201945
http://www.wikidata.org/entity/Q2329749,2201960
http://www.wikidata.org/entity/Q2089172,2201988
http://www.wikidata.org/entity/Q2064004,2202000
http://www.wikidata.org/entity/Q1999799,2202026
http://www.wikidata.org/entity/Q1938976,2202059
http://www.wikidata.org/entity/Q2064526,2202075
http://www.wikidata.org/entity/Q2064154,2202083
http://www.wikidata.org/entity/Q2064592,2202091
http://www.wikidata.org/entity/Q1938871,2202109
http://www.wikidata.org/entity/Q2064600,2202117
http://www.wikidata.org/entity/Q2064482,2202133
http://www.wikidata.org/entity/Q1938765,2202174
http://www.wikidata.org/entity/Q2105005,2202208
http://www.wikidata.org/entity/Q2078429,2202251
http://www.wikidata.org/entity/Q2079682,2202307
http://www.wikidata.org/entity/Q2089202,2202406
http://www.wikidata.org/entity/Q636789,2202455
http://www.wikidata.org/entity/Q2104975,2202505
http://www.wikidata.org/entity/Q2064040,2202539
http://www.wikidata.org/entity/Q2064398,2202554
http://www.wikidata.org/entity/Q2078710,2202604
http://www.wikidata.org/entity/Q1938789,2202653
http://www.wikidata.org/entity/Q511764,2202703
http://www.wikidata.org/entity/Q2078362,2202711
http://www.wikidata.org/entity/Q1940520,2202729
http://www.wikidata.org/entity/Q2077715,2202737
http://www.wikidata.org/entity/Q2064280,2202752
http://www.wikidata.org/entity/Q2066010,2202778
http://www.wikidata.org/entity/Q256489,2202802
http://www.wikidata.org/entity/Q2078647,2202851
http://www.wikidata.org/entity/Q2662106,2202901
http://www.wikidata.org/entity/Q1122557,2203008
http://www.wikidata.org/entity/Q1940564,2203107
http://www.wikidata.org/entity/Q655584,2203206
http://www.wikidata.org/entity/Q2065020,2203230
http://www.wikidata.org/entity/Q1871203,2203255
http://www.wikidata.org/entity/Q1936263,2203271
http://www.wikidata.org/entity/Q1851653,2203305
http://www.wikidata.org/entity/Q2079658,2203354
http://www.wikidata.org/entity/Q2064417,2203404
http://www.wikidata.org/entity/Q1937344,2203420
http://www.wikidata.org/entity/Q2089195,2203453
http://www.wikidata.org/entity/Q2078352,2203503
http://www.wikidata.org/entity/Q2064194,2203602
http://www.wikidata.org/entity/Q2009973,2203701
http://www.wikidata.org/entity/Q1936286,2203750
http://www.wikidata.org/entity/Q1937384,2203800
http://www.wikidata.org/entity/Q1935819,2203859
http://www.wikidata.org/entity/Q2008644,2203909
http://www.wikidata.org/entity/Q2077745,2204006
http://www.wikidata.org/entity/Q1938945,2204105
http://www.wikidata.org/entity/Q2064534,2204154
http://www.wikidata.org/entity/Q2078798,2204204
http://www.wikidata.org/entity/Q2064409,2204303
http://www.wikidata.org/entity/Q1852620,2204352
http://www.wikidata.org/entity/Q677076,2204402
http://www.wikidata.org/entity/Q2104157,2204501
http://www.wikidata.org/entity/Q1969397,2204550
http://www.wikidata.org/entity/Q1938815,2204600
http://www.wikidata.org/entity/Q2078225,2204659
http://www.wikidata.org/entity/Q2104143,2204709
http://www.wikidata.org/entity/Q2042128,2204808
http://www.wikidata.org/entity/Q1935791,2204907
http://www.wikidata.org/entity/Q662237,2205003
http://www.wikidata.org/entity/Q2079025,2205102
http://www.wikidata.org/entity/Q2064385,2205151
http://www.wikidata.org/entity/Q953959,2205201
http://www.wikidata.org/entity/Q1991909,2205250
http://www.wikidata.org/entity/Q2079666,2205276
http://www.wikidata.org/entity/Q2089161,2205300
http://www.wikidata.org/entity/Q762804,2205359
http://www.wikidata.org/entity/Q961001,2205409
http://www.wikidata.org/entity/Q2078313,2205458
http://www.wikidata.org/entity/Q2078167,2205508
http://www.wikidata.org/entity/Q2078842,2205516
http://www.wikidata.org/entity/Q369466,2205524
http://www.wikidata.org/entity/Q1941164,2205532
http://www.wikidata.org/entity/Q2064145,2205540
http://www.wikidata.org/entity/Q2077708,2205557
http://www.wikidata.org/entity/Q2064717,2205565
http://www.wikidata.org/entity/Q1114540,2205573
http://www.wikidata.org/entity/Q1938883,2205581
http://www.wikidata.org/entity/Q1853146,2205599
http://www.wikidata.org/entity/Q1938802,2205607
http://www.wikidata.org/entity/Q2064046,2205706
http://www.wikidata.org/entity/Q1924294,2205805
http://www.wikidata.org/entity/Q2064030,2205854
http://www.wikidata.org/entity/Q2064262,2205904
http://www.wikidata.org/entity/Q1878529,2205953
http://www.wikidata.org/entity/Q1938857,2206001
http://www.wikidata.org/entity/Q1940480,2206050
http://www.wikidata.org/entity/Q1894372,2206100
http://www.wikidata.org/entity/Q677160,2206209
http://www.wikidata.org/entity/Q2078472,2206308
http://www.wikidata.org/entity/Q1938844,2206357
http://www.wikidata.org/entity/Q1935712,2206407
http://www.wikidata.org/entity/Q2060311,2206506
http://www.wikidata.org/entity/Q1938896,2206605
http://www.wikidata.org/entity/Q2098784,2206654
http://www.wikidata.org/entity/Q2064135,2206670
http://www.wikidata.org/entity/Q2078394,2206696
http://www.wikidata.org/entity/Q939833,2206704
http://www.wikidata.org/entity/Q10335889,2206720
http://www.wikidata.org/entity/Q963907,2206753
http://www.wikidata.org/entity/Q2104808,2206803
http://www.wikidata.org/entity/Q2077697,2206902
http://www.wikidata.org/entity/Q2169201,2206951
http://www.wikidata.org/entity/Q2077764,2207009
http://www.wikidata.org/entity/Q1940465,2207108
http://www.wikidata.org/entity/Q2066171,2207207
http://www.wikidata.org/entity/Q2078986,2207306
http://www.wikidata.org/entity/Q519387,2207355
http://www.wikidata.org/entity/Q1936298,2207405
http://www.wikidata.org/entity/Q2064013,2207504
http://www.wikidata.org/entity/Q2065325,2207553
http://www.wikidata.org/entity/Q2089339,2207603
http://www.wikidata.org/entity/Q1643864,2207702
http://www.wikidata.org/entity/Q1937308,2207751
http://www.wikidata.org/entity/Q1940449,2207777
http://www.wikidata.org/entity/Q1933647,2207793
http://www.wikidata.org/entity/Q2064687,2207801
http://www.wikidata.org/entity/Q2089236,2207850
http://www.wikidata.org/entity/Q1934329,2207900
http://www.wikidata.org/entity/Q1938919,2207934
http://www.wikidata.org/entity/Q2103222,2207959
http://www.wikidata.org/entity/Q1810825,2208007
http://www.wikidata.org/entity/Q2077685,2208106
http://www.wikidata.org/entity/Q2089220,2208205
http://www.wikidata.org/entity/Q2063996,2208304
http://www.wikidata.org/entity/Q996763,2208403
http://www.wikidata.org/entity/Q2113232,2208502
http://www.wikidata.org/entity/Q1935805,2208551
http://www.wikidata.org/entity/Q2042707,2208601
http://www.wikidata.org/entity/Q1938832,2208650
http://www.wikidata.org/entity/Q1848362,2208700
http://www.wikidata.org/entity/Q1879913,2208809
http://www.wikidata.org/entity/Q1936273,2208858
http://www.wikidata.org/entity/Q521452,2208874
http://www.wikidata.org/entity/Q2064254,2208908
http://www.wikidata.org/entity/Q629855,2209005
http://www.wikidata.org/entity/Q1937333,2209104
http://www.wikidata.org/entity/Q2077726,2209153
http://www.wikidata.org/entity/Q2340263,2209203
http://www.wikidata.org/entity/Q1938964,2209302
http://www.wikidata.org/entity/Q1938905,2209351
http://www.wikidata.org/entity/Q2065835,2209377
http://www.wikidata.org/entity/Q659267,2209401
http://www.wikidata.org/entity/Q1984524,2209450
http://www.wikidata.org/entity/Q952549,2209500
http://www.wikidata.org/entity/Q2078851,2209559
http://www.wikidata.org/entity/Q2078371,2209609
http://www.wikidata.org/entity/Q979443,2209658
http://www.wikidata.org/entity/Q1899910,2209708
http://www.wikidata.org/entity/Q1940505,2209757
http://www.wikidata.org/entity/Q2005540,2209807
http://www.wikidata.org/entity/Q2064374,2209856
http://www.wikidata.org/entity/Q2064127,2209872
http://www.wikidata.org/entity/Q2099643,2209906
http://www.wikidata.org/entity/Q1938932,2209955
http://www.wikidata.org/entity/Q2064021,2209971
http://www.wikidata.org/entity/Q1937319,2210003
http://www.wikidata.org/entity/Q2105469,2210052
http://www.wikidata.org/entity/Q769359,2210102
http://www.wikidata.org/entity/Q2066044,2210201
http://www.wikidata.org/entity/Q1987363,2210300
http://www.wikidata.org/entity/Q518321,2210359
http://www.wikidata.org/entity/Q1935674,2210375
http://www.wikidata.org/entity/Q1935660,2210383
http://www.wikidata.org/entity/Q2079673,2210391
http://www.wikidata.org/entity/Q2078456,2210409
http://www.wikidata.org/entity/Q2077678,2210508
http://www.wikidata.org/entity/Q1935702,2210607
http://www.wikidata.org/entity/Q1977122,2210623
http://www.wikidata.org/entity/Q2078343,2210631
http://www.wikidata.org/entity/Q2095087,2210656
http://www.wikidata.org/entity/Q2089169,2210706
http://www.wikidata.org/entity/Q1943081,2210805
http://www.wikidata.org/entity/Q2065179,2210904
http://www.wikidata.org/entity/Q2066083,2210938
http://www.wikidata.org/entity/Q1935687,2210953
http://www.wikidata.org/entity/Q2065348,2210979
http://www.wikidata.org/entity/Q165341,2211001
http://www.wikidata.org/entity/Q2101441,2211100
http://www.wikidata.org/entity/Q22059606,2211209
http://www.wikidata.org/entity/Q22059605,2211308
http://www.wikidata.org/entity/Q2078860,2211357
http://www.wikidata.org/entity/Q22059603,2211407
http://www.wikidata.org/entity/Q2064975,2211506
http://www.wikidata.org/entity/Q1979610,2211605
http://www.wikidata.org/entity/Q1935648,2211704
http://www.wikidata.org/entity/Q1796441,2300101
http://www.wikidata.org/entity/Q1808379,2300150
http://www.wikidata.org/entity/Q1796706,2300200
http://www.wikidata.org/entity/Q544694,2300309
http://www.wikidata.org/entity/Q641440,2300408
http://www.wikidata.org/entity/Q2027670,2300507
http://www.wikidata.org/entity/Q2021103,2300606
http://www.wikidata.org/entity/Q2021254,2300705
http://www.wikidata.org/entity/Q947378,2300754
http://www.wikidata.org/entity/Q2021007,2300804
http://www.wikidata.org/entity/Q2028851,2300903
http://www.wikidata.org/entity/Q1794121,2301000
http://www.wikidata.org/entity/Q1754397,2301109
http://www.wikidata.org/entity/Q2289917,2301208
http://www.wikidata.org/entity/Q2020998,2301257
http://www.wikidata.org/entity/Q2021237,2301307
http://www.wikidata.org/entity/Q2013968,2301406
http://www.wikidata.org/entity/Q952686,2301505
http://www.wikidata.org/entity/Q1808367,2301604
http://www.wikidata.org/entity/Q2289941,2301703
http://www.wikidata.org/entity/Q1808481,2301802
http://www.wikidata.org/entity/Q1945041,2301851
http://www.wikidata.org/entity/Q602143,2301901
http://www.wikidata.org/entity/Q2013899,2301950
http://www.wikidata.org/entity/Q2028645,2302008
http://www.wikidata.org/entity/Q2020987,2302057
http://www.wikidata.org/entity/Q2021082,2302107
http://www.wikidata.org/entity/Q2028035,2302206
http://www.wikidata.org/entity/Q2021089,2302305
http://www.wikidata.org/entity/Q1808337,2302404
http://www.wikidata.org/entity/Q2027070,2302503
http://www.wikidata.org/entity/Q1807057,2302602
http://www.wikidata.org/entity/Q1811948,2302701
http://www.wikidata.org/entity/Q1008278,2302800
http://www.wikidata.org/entity/Q2021203,2302909
http://www.wikidata.org/entity/Q2027136,2303006
http://www.wikidata.org/entity/Q2021245,2303105
http://www.wikidata.org/entity/Q2028263,2303204
http://www.wikidata.org/entity/Q1811382,2303303
http://www.wikidata.org/entity/Q2028395,2303402
http://www.wikidata.org/entity/Q787864,2303501
http://www.wikidata.org/entity/Q22059576,2303600
http://www.wikidata.org/entity/Q22059575,2303659
http://www.wikidata.org/entity/Q817233,2303709
http://www.wikidata.org/entity/Q2027857,2303808
http://www.wikidata.org/entity/Q2028829,2303907
http://www.wikidata.org/entity/Q2047506,2303931
http://www.wikidata.org/entity/Q22059571,2303956
http://www.wikidata.org/entity/Q2027322,2304004
http://www.wikidata.org/entity/Q2021123,2304103
